价格,种族,Lv,Name,种族,Lv,Name,Result
120345.0,星星,68,婆苏吉,塔,87,义经,瓦胡·马纳
120810.0,星星,84,哈斯塔,死神,72,莫特,瓦胡·马纳
121833.0,月,75,圣达芬,倒悬者,82,阿提斯,瓦胡·马纳
122157.0,星星,84,哈斯塔,塔,73,魔罗,瓦胡·马纳
122340.0,隐者,89,隐形鬼,教皇,67,毘沙门天,瓦胡·马纳
123045.0,星星,93,路西法,死神,62,切尔诺伯格,瓦胡·马纳
123045.0,信念,93,马利亚,命运之轮,62,亚斯泰利欧斯·贼神,瓦胡·马纳
123237.0,命运之轮,69,吉祥天,战车,88,蚩尤,瓦胡·马纳
123720.0,倒悬者,73,马卡布,恋人,85,伊丝塔,瓦胡·马纳
124761.0,信念,76,库夫林,愚者,83,毗湿奴,瓦胡·马纳
124905.0,月,75,圣达芬,节制,84,阿尔达,瓦胡·马纳
125250.0,星星,68,婆苏吉,塔,90,摩陀,瓦胡·马纳
126090.0,倒悬者,82,阿提斯,恋人,78,拉斐尔,瓦胡·马纳
126600.0,星星,93,路西法,死神,65,塔纳托斯,瓦胡·马纳
127509.0,力量,80,藏王权现,正义,81,尤利尔,瓦胡·马纳
129060.0,信念,93,马利亚,愚者,67,邪恶霜精,瓦胡·马纳
129450.0,隐者,86,法夫纳,教皇,76,黄龙,瓦胡·马纳
130068.0,信念,65,大元帅明王,愚者,95,撒坦耶尔,瓦胡·马纳
130545.0,星星,80,斯拉欧加,死神,83,爱丽丝,瓦胡·马纳
131517.0,力量,74,奇美拉,正义,89,梅塔特隆,瓦胡·马纳
131592.0,星星,93,路西法,死神,69,塔纳托斯·贼神,瓦胡·马纳
131592.0,信念,93,马利亚,命运之轮,69,吉祥天,瓦胡·马纳
134301.0,隐者,89,隐形鬼,教皇,76,黄龙,瓦胡·马纳
135525.0,星星,93,路西法,死神,72,莫特,瓦胡·马纳
136617.0,星星,84,哈斯塔,死神,83,爱丽丝,瓦胡·马纳
136617.0,信念,84,齐格菲,愚者,83,毗湿奴,瓦胡·马纳
136653.0,倒悬者,82,阿提斯,恋人,85,伊丝塔,瓦胡·马纳
136833.0,星星,80,斯拉欧加,塔,87,义经,瓦胡·马纳
136872.0,星星,93,路西法,塔,73,魔罗,瓦胡·马纳
140085.0,力量,80,藏王权现,正义,89,梅塔特隆,瓦胡·马纳
141738.0,星星,80,斯拉欧加,塔,90,摩陀,瓦胡·马纳
142905.0,星星,84,哈斯塔,塔,87,义经,瓦胡·马纳
144489.0,信念,76,库夫林,愚者,95,撒坦耶尔,瓦胡·马纳
147810.0,星星,84,哈斯塔,塔,90,摩陀,瓦胡·马纳
151332.0,星星,93,路西法,死神,83,爱丽丝,瓦胡·马纳
151332.0,信念,93,马利亚,愚者,83,毗湿奴,瓦胡·马纳
156345.0,信念,84,齐格菲,愚者,95,撒坦耶尔,瓦胡·马纳
157620.0,星星,93,路西法,塔,87,义经,瓦胡·马纳
162525.0,星星,93,路西法,塔,90,摩陀,瓦胡·马纳
171060.0,信念,93,马利亚,愚者,95,撒坦耶尔,瓦胡·马纳
104916.0,女皇,81,威灵,魔术师,63,佛钮司,尤利尔
105021.0,命运之轮,69,吉祥天,教皇,76,黄龙,尤利尔
106050.0,星星,84,哈斯塔,倒悬者,60,摩洛,尤利尔
106425.0,皇帝,82,巴力,女皇,63,迦梨,尤利尔
106785.0,命运之轮,62,亚斯泰利欧斯·贼神,魔术师,83,斯尔特,尤利尔
107625.0,顾问官,71,狄俄尼索斯,教皇,76,黄龙,尤利尔
107952.0,女皇,63,迦梨,魔术师,83,斯尔特,尤利尔
108273.0,顾问官,80,瓦胡·马纳,教皇,67,毘沙门天,尤利尔
108525.0,皇帝,66,奥伯隆,女皇,81,威灵,尤利尔
108744.0,皇帝,61,霜精之王,女皇,85,巴比伦大淫妇,尤利尔
109137.0,审判,64,八岐大蛇,女教皇,83,西布莉,尤利尔
109497.0,皇帝,84,奥汀,女皇,63,迦梨,尤利尔
110034.0,恶魔,82,贝利亚,皇帝,66,奥伯隆,尤利尔
110340.0,信念,65,大元帅明王,女教皇,83,西布莉,尤利尔
111060.0,女皇,85,巴比伦大淫妇,魔术师,63,佛钮司,尤利尔
111396.0,星星,93,路西法,倒悬者,51,佳塔由,尤利尔
111474.0,命运之轮,62,亚斯泰利欧斯·贼神,魔术师,86,经津主,尤利尔
111561.0,太阳,66,羽蛇神,愚者,83,毗湿奴,尤利尔
111645.0,审判,92,撒旦,女教皇,53,丝卡蒂,尤利尔
111924.0,恶魔,87,别西卜,皇帝,61,霜精之王,尤利尔
112530.0,星星,68,婆苏吉,倒悬者,82,阿提斯,尤利尔
112641.0,女皇,63,迦梨,魔术师,86,经津主,尤利尔
113352.0,信念,93,马利亚,女教皇,53,丝卡蒂,尤利尔
113913.0,月,50,月读命,愚者,95,撒坦耶尔,尤利尔
114468.0,审判,75,阿巴顿,女教皇,77,斯卡哈,尤利尔
114669.0,皇帝,66,奥伯隆,女皇,85,巴比伦大淫妇,尤利尔
115332.0,命运之轮,69,吉祥天,魔术师,83,斯尔特,尤利尔
115869.0,信念,76,库夫林,女教皇,77,斯卡哈,尤利尔
116085.0,星星,80,斯拉欧加,倒悬者,73,马卡布,尤利尔
116625.0,月,70,拜亚基,愚者,83,毗湿奴,尤利尔
116820.0,太阳,53,象头神,愚者,95,撒坦耶尔,尤利尔
117849.0,恶魔,87,别西卜,皇帝,66,奥伯隆,尤利尔
118848.0,月,55,月读命·贼神,愚者,95,撒坦耶尔,尤利尔
120021.0,命运之轮,69,吉祥天,魔术师,86,经津主,尤利尔
120234.0,顾问官,80,瓦胡·马纳,教皇,76,黄龙,尤利尔
120450.0,恶魔,74,奈比洛斯,皇帝,82,巴力,尤利尔
120765.0,星星,93,路西法,倒悬者,60,摩洛,尤利尔
122157.0,星星,84,哈斯塔,倒悬者,73,马卡布,尤利尔
123144.0,审判,81,弥赛亚,女教皇,77,斯卡哈,尤利尔
123360.0,月,75,圣达芬,愚者,83,毗湿奴,尤利尔
123360.0,审判,75,阿巴顿,女教皇,83,西布莉,尤利尔
123522.0,恶魔,74,奈比洛斯,皇帝,84,奥汀,尤利尔
124233.0,月,60,莉莉丝,愚者,95,撒坦耶尔,尤利尔
124653.0,审判,82,湿婆,女教皇,77,斯卡哈,尤利尔
124761.0,太阳,76,阿修罗王,愚者,83,毗湿奴,尤利尔
124761.0,信念,76,库夫林,女教皇,83,西布莉,尤利尔
127725.0,信念,84,齐格菲,女教皇,77,斯卡哈,尤利尔
129018.0,星星,80,斯拉欧加,倒悬者,82,阿提斯,尤利尔
130509.0,皇帝,82,巴力,女皇,81,威灵,尤利尔
131289.0,太阳,66,羽蛇神,愚者,95,撒坦耶尔,尤利尔
132018.0,恶魔,82,贝利亚,皇帝,82,巴力,尤利尔
132036.0,女皇,81,威灵,魔术师,83,斯尔特,尤利尔
132036.0,审判,81,弥赛亚,女教皇,83,西布莉,尤利尔
132468.0,审判,87,米迦勒,女教皇,77,斯卡哈,尤利尔
133545.0,审判,82,湿婆,女教皇,83,西布莉,尤利尔
133581.0,皇帝,84,奥汀,女皇,81,威灵,尤利尔
135090.0,恶魔,82,贝利亚,皇帝,84,奥汀,尤利尔
135090.0,星星,84,哈斯塔,倒悬者,82,阿提斯,尤利尔
136353.0,月,70,拜亚基,愚者,95,撒坦耶尔,尤利尔
136617.0,信念,84,齐格菲,女教皇,83,西布莉,尤利尔
136653.0,皇帝,82,巴力,女皇,85,巴比伦大淫妇,尤利尔
136725.0,女皇,81,威灵,魔术师,86,经津主,尤利尔
136872.0,星星,93,路西法,倒悬者,73,马卡布,尤利尔
137373.0,审判,90,弥赛亚·贼神,女教皇,77,斯卡哈,尤利尔
138180.0,女皇,85,巴比伦大淫妇,魔术师,83,斯尔特,尤利尔
139725.0,皇帝,84,奥汀,女皇,85,巴比伦大淫妇,尤利尔
139833.0,恶魔,87,别西卜,皇帝,82,巴力,尤利尔
140733.0,审判,92,撒旦,女教皇,77,斯卡哈,尤利尔
141360.0,审判,87,米迦勒,女教皇,83,西布莉,尤利尔
142440.0,信念,93,马利亚,女教皇,77,斯卡哈,尤利尔
142869.0,女皇,85,巴比伦大淫妇,魔术师,86,经津主,尤利尔
142905.0,恶魔,87,别西卜,皇帝,84,奥汀,尤利尔
143088.0,月,75,圣达芬,愚者,95,撒坦耶尔,尤利尔
144489.0,太阳,76,阿修罗王,愚者,95,撒坦耶尔,尤利尔
146265.0,审判,90,弥赛亚·贼神,女教皇,83,西布莉,尤利尔
149625.0,审判,92,撒旦,女教皇,83,西布莉,尤利尔
149805.0,星星,93,路西法,倒悬者,82,阿提斯,尤利尔
151332.0,信念,93,马利亚,女教皇,83,西布莉,尤利尔
80850.0,顾问官,62,青龙,力量,64,哈奴曼,威灵
80994.0,太阳,66,羽蛇神,月,60,莉莉丝,威灵
81120.0,塔,59,黑骑士,愚者,67,邪恶霜精,威灵
81282.0,星星,68,婆苏吉,正义,58,默基瑟德,威灵
83874.0,太阳,76,阿修罗王,月,50,月读命,威灵
84882.0,塔,48,祸津伊邪那岐·贼神,恋人,78,拉斐尔,威灵
85380.0,太阳,53,象头神,月,75,圣达芬,威灵
85701.0,塔,73,魔罗,恋人,56,帕尔瓦蒂,威灵
85794.0,信念,76,库夫林,教皇,52,御社宫司神,威灵
87213.0,皇帝,52,巴隆,女教皇,77,斯卡哈,威灵
87213.0,节制,77,加百列,命运之轮,52,诺伦,威灵
87681.0,塔,51,赛特,恋人,78,拉斐尔,威灵
87786.0,信念,54,大国主,教皇,76,黄龙,威灵
88068.0,信念,65,大元帅明王,教皇,67,毘沙门天,威灵
88125.0,顾问官,57,八咫乌,力量,74,奇美拉,威灵
88770.0,节制,84,阿尔达,命运之轮,42,阿里亚德涅·贼神,威灵
88809.0,太阳,76,阿修罗王,月,55,月读命·贼神,威灵
88857.0,塔,44,祸津伊邪那岐,愚者,83,毗湿奴,威灵
89544.0,塔,41,红骑士,恋人,85,伊丝塔,威灵
89637.0,太阳,53,象头神,恋人,78,拉斐尔,威灵
89850.0,太阳,76,阿修罗王,恋人,56,帕尔瓦蒂,威灵
90810.0,倒悬者,82,阿提斯,魔术师,48,兰达,威灵
91140.0,太阳,43,虹蛇,恋人,85,伊丝塔,威灵
91269.0,节制,77,加百列,命运之轮,56,亚斯泰利欧斯,威灵
91914.0,倒悬者,42,百臂巨人,魔术师,86,经津主,威灵
91965.0,塔,44,祸津伊邪那岐,恋人,85,伊丝塔,威灵
92001.0,顾问官,71,狄俄尼索斯,力量,64,哈奴曼,威灵
92106.0,节制,84,阿尔达,命运之轮,46,福图娜,威灵
92337.0,塔,48,祸津伊邪那岐·贼神,愚者,83,毗湿奴,威灵
92658.0,皇帝,82,巴力,女教皇,50,妙音天女,威灵
93042.0,星星,68,婆苏吉,正义,68,主天使,威灵
93069.0,星星,52,迦楼罗,正义,81,尤利尔,威灵
93114.0,太阳,66,羽蛇神,月,70,拜亚基,威灵
93492.0,倒悬者,73,马卡布,魔术师,63,佛钮司,威灵
93513.0,塔,87,义经,愚者,42,欧赛,威灵
93513.0,塔,87,义经,恋人,42,奇稻田姬,威灵
93690.0,顾问官,62,青龙,力量,74,奇美拉,威灵
94194.0,太阳,76,阿修罗王,月,60,莉莉丝,威灵
94548.0,太阳,47,荷鲁斯,恋人,85,伊丝塔,威灵
95136.0,倒悬者,51,佳塔由,魔术师,83,斯尔特,威灵
95136.0,塔,51,赛特,愚者,83,毗湿奴,威灵
95370.0,塔,90,摩陀,愚者,38,恶灵军团,威灵
95445.0,塔,48,祸津伊邪那岐·贼神,恋人,85,伊丝塔,威灵
95565.0,皇帝,82,巴力,女教皇,53,丝卡蒂,威灵
95730.0,皇帝,84,奥汀,女教皇,50,妙音天女,威灵
95937.0,塔,59,黑骑士,恋人,78,拉斐尔,威灵
96105.0,皇帝,52,巴隆,女教皇,83,西布莉,威灵
96693.0,顾问官,57,八咫乌,力量,80,藏王权现,威灵
96744.0,皇帝,61,霜精之王,女教皇,77,斯卡哈,威灵
97650.0,节制,84,阿尔达,命运之轮,52,诺伦,威灵
97650.0,信念,84,齐格菲,教皇,52,御社宫司神,威灵
97770.0,星星,80,斯拉欧加,正义,58,默基瑟德,威灵
97893.0,节制,77,加百列,命运之轮,62,亚斯泰利欧斯·贼神,威灵
98244.0,塔,51,赛特,恋人,85,伊丝塔,威灵
98250.0,星星,68,婆苏吉,正义,72,座天使,威灵
98340.0,塔,73,魔罗,愚者,67,邪恶霜精,威灵
98418.0,塔,90,摩陀,愚者,42,欧赛,威灵
98418.0,塔,90,摩陀,恋人,42,奇稻田姬,威灵
98625.0,塔,87,义经,恋人,48,纳西瑟斯,威灵
98637.0,皇帝,84,奥汀,女教皇,53,丝卡蒂,威灵
99540.0,塔,87,义经,愚者,49,巴古斯,威灵
99825.0,倒悬者,51,佳塔由,魔术师,86,经津主,威灵
99849.0,太阳,66,羽蛇神,月,75,圣达芬,威灵
100029.0,信念,65,大元帅明王,教皇,76,黄龙,威灵
100200.0,太阳,53,象头神,恋人,85,伊丝塔,威灵
101706.0,节制,84,阿尔达,命运之轮,56,亚斯泰利欧斯,威灵
101925.0,信念,93,马利亚,教皇,40,大僧正,威灵
102258.0,顾问官,62,青龙,力量,80,藏王权现,威灵
102489.0,信念,76,库夫林,教皇,67,毘沙门天,威灵
102669.0,皇帝,66,奥伯隆,女教皇,77,斯卡哈,威灵
102696.0,星星,93,路西法,正义,41,能天使,威灵
103188.0,塔,37,贝尔芬格,愚者,95,撒坦耶尔,威灵
103392.0,塔,59,黑骑士,愚者,83,毗湿奴,威灵
103530.0,塔,90,摩陀,恋人,48,纳西瑟斯,威灵
103842.0,星星,84,哈斯塔,正义,58,默基瑟德,威灵
104106.0,太阳,66,羽蛇神,恋人,78,拉斐尔,威灵
104445.0,塔,90,摩陀,愚者,49,巴古斯,威灵
104505.0,倒悬者,60,摩洛,魔术师,83,斯尔特,威灵
104610.0,顾问官,80,瓦胡·马纳,力量,64,哈奴曼,威灵
104841.0,顾问官,71,狄俄尼索斯,力量,74,奇美拉,威灵
105636.0,皇帝,61,霜精之王,女教皇,83,西布莉,威灵
105645.0,星星,52,迦楼罗,正义,89,梅塔特隆,威灵
106164.0,塔,41,红骑士,愚者,95,撒坦耶尔,威灵
106314.0,太阳,76,阿修罗王,月,70,拜亚基,威灵
106425.0,倒悬者,82,阿提斯,魔术师,63,佛钮司,威灵
106440.0,节制,77,加百列,命运之轮,69,吉祥天,威灵
106449.0,塔,87,义经,恋人,56,帕尔瓦蒂,威灵
106500.0,塔,59,黑骑士,恋人,85,伊丝塔,威灵
108330.0,节制,84,阿尔达,命运之轮,62,亚斯泰利欧斯·贼神,威灵
108585.0,塔,44,祸津伊邪那岐,愚者,95,撒坦耶尔,威灵
109194.0,倒悬者,60,摩洛,魔术师,86,经津主,威灵
109530.0,星星,80,斯拉欧加,正义,68,主天使,威灵
111021.0,星星,68,婆苏吉,正义,81,尤利尔,威灵
111354.0,塔,90,摩陀,恋人,56,帕尔瓦蒂,威灵
111561.0,皇帝,66,奥伯隆,女教皇,83,西布莉,威灵
112065.0,塔,48,祸津伊邪那岐·贼神,愚者,95,撒坦耶尔,威灵
112365.0,信念,93,马利亚,教皇,52,御社宫司神,威灵
113049.0,太阳,76,阿修罗王,月,75,圣达芬,威灵
113157.0,塔,73,魔罗,恋人,78,拉斐尔,威灵
113409.0,顾问官,71,狄俄尼索斯,力量,80,藏王权现,威灵
114345.0,信念,84,齐格菲,教皇,67,毘沙门天,威灵
114450.0,信念,76,库夫林,教皇,76,黄龙,威灵
114669.0,太阳,66,羽蛇神,恋人,85,伊丝塔,威灵
114738.0,星星,80,斯拉欧加,正义,72,座天使,威灵
114864.0,塔,51,赛特,愚者,95,撒坦耶尔,威灵
115602.0,星星,84,哈斯塔,正义,68,主天使,威灵
116877.0,节制,84,阿尔达,命运之轮,69,吉祥天,威灵
117306.0,太阳,76,阿修罗王,恋人,78,拉斐尔,威灵
117450.0,顾问官,80,瓦胡·马纳,力量,74,奇美拉,威灵
118557.0,星星,93,路西法,正义,58,默基瑟德,威灵
119088.0,塔,87,义经,愚者,67,邪恶霜精,威灵
120612.0,倒悬者,73,马卡布,魔术师,83,斯尔特,威灵
120612.0,塔,73,魔罗,愚者,83,毗湿奴,威灵
120810.0,星星,84,哈斯塔,正义,72,座天使,威灵
123120.0,塔,59,黑骑士,愚者,95,撒坦耶尔,威灵
123597.0,星星,68,婆苏吉,正义,89,梅塔特隆,威灵
123720.0,塔,73,魔罗,恋人,85,伊丝塔,威灵
123993.0,塔,90,摩陀,愚者,67,邪恶霜精,威灵
124653.0,皇帝,82,巴力,女教皇,77,斯卡哈,威灵
125301.0,倒悬者,73,马卡布,魔术师,86,经津主,威灵
126018.0,顾问官,80,瓦胡·马纳,力量,80,藏王权现,威灵
126306.0,信念,84,齐格菲,教皇,76,黄龙,威灵
127509.0,星星,80,斯拉欧加,正义,81,尤利尔,威灵
127725.0,皇帝,84,奥汀,女教皇,77,斯卡哈,威灵
127869.0,太阳,76,阿修罗王,恋人,85,伊丝塔,威灵
129060.0,信念,93,马利亚,教皇,67,毘沙门天,威灵
130317.0,星星,93,路西法,正义,68,主天使,威灵
111810.0,正义,72,座天使,恋人,78,拉斐尔,弥赛亚
113106.0,太阳,66,羽蛇神,皇帝,84,奥汀,弥赛亚
113106.0,太阳,66,羽蛇神,星星,84,哈斯塔,弥赛亚
115029.0,信念,65,大元帅明王,隐者,86,法夫纳,弥赛亚
117165.0,正义,68,主天使,恋人,85,伊丝塔,弥赛亚
118170.0,信念,84,齐格菲,隐者,70,罗瓦,弥赛亚
119088.0,塔,87,义经,教皇,67,毘沙门天,弥赛亚
119880.0,信念,65,大元帅明王,隐者,89,隐形鬼,弥赛亚
120234.0,太阳,76,阿修罗王,星星,80,斯拉欧加,弥赛亚
122373.0,正义,72,座天使,恋人,85,伊丝塔,弥赛亚
122913.0,塔,87,义经,隐者,70,罗瓦,弥赛亚
123234.0,太阳,76,阿修罗王,皇帝,82,巴力,弥赛亚
123993.0,塔,90,摩陀,教皇,67,毘沙门天,弥赛亚
124581.0,恋人,78,拉斐尔,女皇,81,威灵,弥赛亚
124581.0,正义,81,尤利尔,恋人,78,拉斐尔,弥赛亚
125301.0,塔,73,魔罗,隐者,86,法夫纳,弥赛亚
126306.0,太阳,76,阿修罗王,皇帝,84,奥汀,弥赛亚
126306.0,太阳,76,阿修罗王,星星,84,哈斯塔,弥赛亚
127818.0,塔,90,摩陀,隐者,70,罗瓦,弥赛亚
127821.0,太阳,66,羽蛇神,星星,93,路西法,弥赛亚
129648.0,审判,75,阿巴顿,审判,87,米迦勒,弥赛亚
134553.0,审判,75,阿巴顿,审判,90,弥赛亚·贼神,弥赛亚
137913.0,审判,75,阿巴顿,审判,92,撒旦,弥赛亚
139833.0,审判,82,湿婆,审判,87,米迦勒,弥赛亚
144738.0,审判,82,湿婆,审判,90,弥赛亚·贼神,弥赛亚
148098.0,审判,82,湿婆,审判,92,撒旦,弥赛亚
152553.0,审判,87,米迦勒,审判,90,弥赛亚·贼神,弥赛亚
155913.0,审判,87,米迦勒,审判,92,撒旦,弥赛亚
160818.0,审判,90,弥赛亚·贼神,审判,92,撒旦,弥赛亚
106440.0,节制,77,加百列,死神,69,塔纳托斯·贼神,阿提斯
107304.0,信念,65,大元帅明王,正义,81,尤利尔,阿提斯
107952.0,女皇,63,迦梨,愚者,83,毗湿奴,阿提斯
108330.0,节制,84,阿尔达,死神,62,切尔诺伯格,阿提斯
108525.0,太阳,66,羽蛇神,正义,81,尤利尔,阿提斯
108954.0,正义,72,座天使,教皇,76,黄龙,阿提斯
108954.0,太阳,76,阿修罗王,正义,72,座天使,阿提斯
108954.0,信念,76,库夫林,正义,72,座天使,阿提斯
109764.0,女皇,81,威灵,愚者,67,邪恶霜精,阿提斯
109764.0,正义,81,尤利尔,教皇,67,毘沙门天,阿提斯
109893.0,顾问官,62,青龙,女皇,85,巴比伦大淫妇,阿提斯
110373.0,节制,77,加百列,死神,72,莫特,阿提斯
111273.0,恶魔,82,贝利亚,教皇,67,毘沙门天,阿提斯
111354.0,塔,90,摩陀,命运之轮,56,亚斯泰利欧斯,阿提斯
111354.0,审判,90,弥赛亚·贼神,恋人,56,帕尔瓦蒂,阿提斯
111666.0,恶魔,74,奈比洛斯,教皇,76,黄龙,阿提斯
111720.0,塔,73,魔罗,女教皇,77,斯卡哈,阿提斯
111885.0,节制,84,阿尔达,死神,65,塔纳托斯,阿提斯
112245.0,审判,64,八岐大蛇,恋人,85,伊丝塔,阿提斯
113073.0,塔,87,义经,命运之轮,62,亚斯泰利欧斯·贼神,阿提斯
114714.0,审判,92,撒旦,恋人,56,帕尔瓦蒂,阿提斯
114900.0,顾问官,71,狄俄尼索斯,女皇,81,威灵,阿提斯
115602.0,信念,84,齐格菲,正义,68,主天使,阿提斯
115905.0,审判,75,阿巴顿,恋人,78,拉斐尔,阿提斯
115908.0,女皇,85,巴比伦大淫妇,愚者,67,邪恶霜精,阿提斯
116877.0,节制,84,阿尔达,死神,69,塔纳托斯·贼神,阿提斯
117978.0,塔,90,摩陀,命运之轮,62,亚斯泰利欧斯·贼神,阿提斯
118557.0,信念,93,马利亚,正义,58,默基瑟德,阿提斯
119088.0,恶魔,87,别西卜,教皇,67,毘沙门天,阿提斯
119880.0,信念,65,大元帅明王,正义,89,梅塔特隆,阿提斯
119889.0,女皇,56,蒂坦妮娅,愚者,95,撒坦耶尔,阿提斯
120612.0,塔,73,魔罗,女教皇,83,西布莉,阿提斯
120810.0,节制,84,阿尔达,死神,72,莫特,阿提斯
120810.0,信念,84,齐格菲,正义,72,座天使,阿提斯
121044.0,顾问官,71,狄俄尼索斯,女皇,85,巴比伦大淫妇,阿提斯
121101.0,太阳,66,羽蛇神,正义,89,梅塔特隆,阿提斯
121620.0,塔,87,义经,命运之轮,69,吉祥天,阿提斯
121725.0,正义,81,尤利尔,教皇,76,黄龙,阿提斯
121725.0,太阳,76,阿修罗王,正义,81,尤利尔,阿提斯
121725.0,信念,76,库夫林,正义,81,尤利尔,阿提斯
122340.0,正义,89,梅塔特隆,教皇,67,毘沙门天,阿提斯
123234.0,恶魔,82,贝利亚,教皇,76,黄龙,阿提斯
124581.0,审判,81,弥赛亚,恋人,78,拉斐尔,阿提斯
126090.0,审判,82,湿婆,恋人,78,拉斐尔,阿提斯
126180.0,节制,77,加百列,死神,83,爱丽丝,阿提斯
126468.0,审判,75,阿巴顿,恋人,85,伊丝塔,阿提斯
126525.0,塔,90,摩陀,命运之轮,69,吉祥天,阿提斯
127509.0,顾问官,80,瓦胡·马纳,女皇,81,威灵,阿提斯
127680.0,女皇,63,迦梨,愚者,95,撒坦耶尔,阿提斯
130317.0,信念,93,马利亚,正义,68,主天使,阿提斯
131049.0,恶魔,87,别西卜,教皇,76,黄龙,阿提斯
132036.0,女皇,81,威灵,愚者,83,毗湿奴,阿提斯
132468.0,塔,87,义经,女教皇,77,斯卡哈,阿提斯
133581.0,信念,84,齐格菲,正义,81,尤利尔,阿提斯
133653.0,顾问官,80,瓦胡·马纳,女皇,85,巴比伦大淫妇,阿提斯
133905.0,审判,87,米迦勒,恋人,78,拉斐尔,阿提斯
134301.0,正义,89,梅塔特隆,教皇,76,黄龙,阿提斯
134301.0,太阳,76,阿修罗王,正义,89,梅塔特隆,阿提斯
134301.0,信念,76,库夫林,正义,89,梅塔特隆,阿提斯
135144.0,审判,81,弥赛亚,恋人,85,伊丝塔,阿提斯
135525.0,信念,93,马利亚,正义,72,座天使,阿提斯
136617.0,节制,84,阿尔达,死神,83,爱丽丝,阿提斯
136653.0,审判,82,湿婆,恋人,85,伊丝塔,阿提斯
137373.0,塔,90,摩陀,女教皇,77,斯卡哈,阿提斯
138180.0,女皇,85,巴比伦大淫妇,愚者,83,毗湿奴,阿提斯
138810.0,审判,90,弥赛亚·贼神,恋人,78,拉斐尔,阿提斯
141360.0,塔,87,义经,女教皇,83,西布莉,阿提斯
142170.0,审判,92,撒旦,恋人,78,拉斐尔,阿提斯
144468.0,审判,87,米迦勒,恋人,85,伊丝塔,阿提斯
146157.0,信念,84,齐格菲,正义,89,梅塔特隆,阿提斯
146265.0,塔,90,摩陀,女教皇,83,西布莉,阿提斯
148296.0,信念,93,马利亚,正义,81,尤利尔,阿提斯
149373.0,审判,90,弥赛亚·贼神,恋人,85,伊丝塔,阿提斯
151764.0,女皇,81,威灵,愚者,95,撒坦耶尔,阿提斯
152733.0,审判,92,撒旦,恋人,85,伊丝塔,阿提斯
157908.0,女皇,85,巴比伦大淫妇,愚者,95,撒坦耶尔,阿提斯
160872.0,信念,93,马利亚,正义,89,梅塔特隆,阿提斯
90690.0,审判,64,八岐大蛇,隐者,70,罗瓦,巴力
90978.0,命运之轮,62,亚斯泰利欧斯·贼神,正义,72,座天使,巴力
90978.0,顾问官,62,青龙,正义,72,座天使,巴力
91269.0,女皇,56,蒂坦妮娅,女教皇,77,斯卡哈,巴力
92100.0,塔,51,赛特,女皇,81,威灵,巴力
92145.0,正义,72,座天使,魔术师,63,佛钮司,巴力
92325.0,倒悬者,73,马卡布,命运之轮,62,亚斯泰利欧斯·贼神,巴力
92658.0,审判,82,湿婆,女皇,50,荼吉尼,巴力
93069.0,命运之轮,52,诺伦,正义,81,尤利尔,巴力
93081.0,太阳,76,阿修罗王,塔,59,黑骑士,巴力
93405.0,节制,77,加百列,正义,58,默基瑟德,巴力
93492.0,塔,73,魔罗,女皇,63,迦梨,巴力
94056.0,女皇,81,威灵,女教皇,53,丝卡蒂,巴力
94185.0,女皇,50,荼吉尼,女教皇,83,西布莉,巴力
94317.0,命运之轮,69,吉祥天,正义,68,主天使,巴力
94578.0,倒悬者,82,阿提斯,命运之轮,52,诺伦,巴力
95445.0,塔,48,祸津伊邪那岐·贼神,女皇,85,巴比伦大淫妇,巴力
96084.0,节制,55,那伽之王,正义,81,尤利尔,巴力
96240.0,审判,75,阿巴顿,女皇,63,迦梨,巴力
96921.0,顾问官,71,狄俄尼索斯,正义,68,主天使,巴力
97101.0,太阳,66,羽蛇神,塔,73,魔罗,巴力
97125.0,命运之轮,56,亚斯泰利欧斯,正义,81,尤利尔,巴力
97125.0,审判,81,弥赛亚,女皇,56,蒂坦妮娅,巴力
97293.0,女皇,85,巴比伦大淫妇,女教皇,50,妙音天女,巴力
97572.0,正义,89,梅塔特隆,魔术师,43,妖精女王,巴力
97728.0,太阳,47,荷鲁斯,塔,87,义经,巴力
97770.0,顾问官,80,瓦胡·马纳,正义,58,默基瑟德,巴力
98184.0,顾问官,57,八咫乌,正义,81,尤利尔,巴力
98244.0,塔,51,赛特,女皇,85,巴比伦大淫妇,巴力
98397.0,顾问官,44,阿难陀,正义,89,梅塔特隆,巴力
98418.0,审判,90,弥赛亚·贼神,隐者,42,鸠盘荼,巴力
98634.0,倒悬者,82,阿提斯,命运之轮,56,亚斯泰利欧斯,巴力
98634.0,审判,82,湿婆,女皇,56,蒂坦妮娅,巴力
98637.0,信念,84,齐格菲,太阳,53,象头神,巴力
99060.0,女皇,63,迦梨,女教皇,77,斯卡哈,巴力
99225.0,太阳,43,虹蛇,塔,90,摩陀,巴力
99240.0,节制,45,白虎,正义,89,梅塔特隆,巴力
99525.0,命运之轮,69,吉祥天,正义,72,座天使,巴力
99540.0,审判,87,米迦勒,隐者,49,广目天,巴力
100029.0,信念,65,大元帅明王,太阳,76,阿修罗王,巴力
100101.0,命运之轮,46,福图娜,正义,89,梅塔特隆,巴力
100161.0,女皇,56,蒂坦妮娅,女教皇,83,西布莉,巴力
100200.0,女皇,85,巴比伦大淫妇,女教皇,53,丝卡蒂,巴力
100218.0,审判,92,撒旦,女皇,40,诃梨帝母,巴力
